timestamp,machineId,jobId,partNumber,cycleNo,cycleTimeSec,spindleRpmAvg,feedRateAvg,energyKWh,peakPowerKW,idleEnergyKWh,runningEnergyKWh
2026-07-06T23:09:31,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2185,53,6887.6,1800.2,0.487,34.72,0.0383,0.4487
2026-07-06T23:10:23,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2186,52,7302.4,1776.6,0.5504,37.35,0.0651,0.4853
2026-07-06T23:12:35,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2187,48,8708.4,1469.7,0.5493,40.23,0.0596,0.4897
2026-07-06T23:14:41,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2188,50,8364.7,1662.1,0.5713,41.97,0.0781,0.4932
2026-07-06T23:16:50,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2189,48,7060.9,1976.2,0.4502,40.04,0.051,0.3992
2026-07-06T23:18:59,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2190,46,7675.0,1722.9,0.518,37.35,0.0608,0.4572
2026-07-06T23:20:39,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2191,45,7653.9,1707.6,0.4333,41.77,0.0506,0.3827
2026-07-06T23:24:57,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2192,46,7738.3,1856.2,0.5367,41.87,0.0692,0.4675
2026-07-06T23:26:09,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2193,53,7923.4,1853.7,0.5403,42.03,0.0425,0.4978
2026-07-06T23:26:48,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2194,45,8157.0,1755.1,0.5603,42.18,0.0783,0.482
2026-07-06T23:29:56,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2195,44,8191.9,2005.8,0.4951,40.57,0.0675,0.4276
2026-07-06T23:32:53,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2196,50,7759.8,1981.9,0.5702,43.22,0.0549,0.5153
2026-07-06T23:34:21,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2197,45,7850.5,1502.0,0.4655,36.85,0.0353,0.4302
2026-07-06T23:35:43,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2198,49,7356.5,1919.9,0.5367,37.87,0.0713,0.4654
2026-07-06T23:44:04,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2199,45,8116.2,1674.0,0.4773,38.29,0.0602,0.4171
2026-07-06T23:44:44,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2200,53,7154.0,1534.1,0.492,33.99,0.0608,0.4312
2026-07-06T23:45:35,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2201,48,7940.3,1802.0,0.4834,40.52,0.0387,0.4447
2026-07-06T23:46:58,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2202,48,7739.0,1852.6,0.5357,46.11,0.0631,0.4726
2026-07-06T23:48:46,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2203,51,8363.1,1778.3,0.6045,38.2,0.0747,0.5298
2026-07-06T23:50:18,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2204,45,7711.2,1858.8,0.4794,41.6,0.0484,0.431
2026-07-06T23:51:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2205,49,7055.5,1923.2,0.5733,40.12,0.0792,0.4941
2026-07-06T23:55:24,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2206,49,7631.7,1805.0,0.5174,45.35,0.0486,0.4688
2026-07-06T23:56:49,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2207,50,8249.1,1822.7,0.6346,46.07,0.0833,0.5513
2026-07-07T00:00:26,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2208,48,7211.2,1878.3,0.4465,40.2,0.0502,0.3963
2026-07-07T00:03:22,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2209,51,8843.5,1716.1,0.6111,43.68,0.0506,0.5605
2026-07-07T00:07:22,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2210,47,7473.2,1998.4,0.5013,39.58,0.05,0.4513
2026-07-07T00:08:15,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2211,50,7117.1,1582.2,0.4647,38.73,0.0498,0.4149
2026-07-07T00:09:02,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2212,48,8558.7,1742.0,0.5779,40.88,0.0621,0.5158
2026-07-07T00:09:57,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2213,50,7824.6,1856.7,0.5224,35.87,0.0594,0.463
2026-07-07T00:10:47,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2214,52,7742.8,1807.8,0.5072,40.84,0.0428,0.4644
2026-07-07T00:11:57,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2215,52,8650.3,1750.8,0.6647,47.65,0.0855,0.5792
2026-07-07T00:12:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2216,46,7894.9,1678.4,0.4565,41.82,0.0355,0.421
2026-07-07T00:14:21,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2217,49,7094.4,1893.9,0.4648,40.59,0.0458,0.419
2026-07-07T00:15:16,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2218,48,7408.1,1742.1,0.502,40.62,0.0641,0.4379
2026-07-07T00:16:05,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2219,53,7563.1,1553.2,0.5956,43.25,0.0891,0.5065
2026-07-07T00:16:45,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2220,47,8620.8,1420.7,0.5886,43.63,0.0855,0.5031
2026-07-07T00:17:50,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2221,44,7370.2,1984.5,0.488,39.79,0.0593,0.4287
2026-07-07T00:18:50,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2222,49,7465.9,1797.0,0.5089,37.28,0.038,0.4709
2026-07-07T00:19:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2223,44,7808.3,1888.6,0.4918,43.01,0.064,0.4278
2026-07-07T00:20:19,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2224,45,8061.0,1987.3,0.4975,40.48,0.0582,0.4393
2026-07-07T00:24:54,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2225,51,7699.2,1444.3,0.5182,40.57,0.0625,0.4557
2026-07-07T00:26:53,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2226,47,7295.4,1673.8,0.4979,36.01,0.0597,0.4382
2026-07-07T00:27:31,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2227,46,6759.2,1798.5,0.433,38.28,0.0625,0.3705
2026-07-07T00:35:51,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2228,44,7295.1,1971.5,0.43,43.46,0.0343,0.3957
2026-07-07T00:36:51,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2229,52,7975.5,1954.9,0.6183,42.04,0.0713,0.547
2026-07-07T00:40:23,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2230,48,7455.4,1712.6,0.514,41.11,0.0578,0.4562
2026-07-07T00:41:22,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2231,49,7246.0,1845.9,0.5321,34.63,0.0789,0.4532
2026-07-07T00:47:05,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2232,46,6862.2,1781.6,0.4838,36.61,0.0593,0.4245
2026-07-07T00:48:38,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2233,46,7792.6,1838.3,0.4968,39.68,0.0745,0.4223
2026-07-07T00:51:20,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2234,49,7402.4,1616.2,0.495,41.2,0.0575,0.4375
2026-07-07T00:52:13,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2235,52,8356.2,1825.1,0.5907,42.45,0.0695,0.5212
2026-07-07T00:54:07,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2236,47,8169.6,1785.1,0.5636,40.37,0.0858,0.4778
2026-07-07T00:55:55,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2237,54,7749.8,1803.9,0.5994,39.19,0.0489,0.5505
2026-07-07T00:57:52,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2238,49,7911.5,1724.6,0.5385,36.77,0.065,0.4735
2026-07-07T00:59:15,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2239,46,7113.6,1669.2,0.4874,36.91,0.0436,0.4438
2026-07-07T01:00:11,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2240,45,8102.0,1721.1,0.552,41.03,0.0515,0.5005
2026-07-07T01:00:53,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2241,51,7551.7,1651.0,0.5427,40.71,0.0521,0.4906
2026-07-07T01:04:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2242,46,7150.7,1768.1,0.4829,39.97,0.0452,0.4377
2026-07-07T01:06:30,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2243,51,7361.8,1686.9,0.5068,35.63,0.0705,0.4363
2026-07-07T01:07:20,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2244,47,8142.4,1683.4,0.5208,39.21,0.0454,0.4754
2026-07-07T01:08:12,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2245,52,7087.3,1671.2,0.4938,32.97,0.0378,0.456
2026-07-07T01:11:57,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2246,47,7570.9,1598.8,0.4663,42.27,0.0551,0.4112
2026-07-07T01:12:42,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2247,47,7123.8,1736.2,0.4734,38.16,0.0512,0.4222
2026-07-07T01:13:31,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2248,45,7954.3,1618.6,0.4643,39.69,0.0511,0.4132
2026-07-07T01:16:21,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2249,44,7738.6,1458.6,0.4559,39.21,0.0465,0.4094
2026-07-07T01:17:10,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2250,52,7609.9,1609.7,0.552,41.5,0.061,0.491
2026-07-07T01:18:31,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2251,45,7814.3,1430.1,0.5134,40.83,0.0461,0.4673
2026-07-07T01:19:07,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2252,51,7759.1,1832.7,0.5752,39.87,0.0484,0.5268
2026-07-07T01:20:12,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2253,49,7213.3,2159.5,0.517,40.52,0.0612,0.4558
2026-07-07T01:21:06,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2254,48,7034.9,1666.8,0.5228,41.46,0.0622,0.4606
2026-07-07T01:24:58,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2255,54,7261.3,1513.9,0.5578,34.01,0.0849,0.4729
2026-07-07T01:25:47,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2256,50,6917.9,1714.8,0.5289,36.97,0.0624,0.4665
2026-07-07T01:27:42,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2257,44,7727.8,1676.1,0.4659,39.51,0.0417,0.4242
2026-07-07T01:29:02,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2258,44,7190.3,1746.5,0.4921,37.53,0.0682,0.4239
2026-07-07T01:31:21,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2259,44,8180.6,1821.7,0.5091,43.09,0.0648,0.4443
2026-07-07T01:34:50,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2260,47,8384.7,1838.3,0.523,38.8,0.0439,0.4791
2026-07-07T01:37:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2261,47,7963.9,1649.3,0.5457,43.24,0.0416,0.5041
2026-07-07T01:41:18,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2262,47,7654.5,2075.7,0.5662,44.62,0.0617,0.5045
2026-07-07T01:42:09,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2263,51,8432.7,1722.4,0.5195,37.52,0.0607,0.4588
2026-07-07T01:45:55,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2264,48,7049.0,1672.4,0.4723,43.09,0.0433,0.429
2026-07-07T01:47:51,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2265,46,8088.6,1866.6,0.5695,44.2,0.0734,0.4961
2026-07-07T01:53:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2266,48,7270.9,1782.9,0.5699,41.32,0.0842,0.4857
2026-07-07T01:54:24,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2267,49,7189.7,1790.3,0.5047,43.74,0.0587,0.446
2026-07-07T01:55:16,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2268,48,7268.1,1722.8,0.5087,37.25,0.0637,0.445
2026-07-07T01:56:46,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2269,50,7464.6,1689.9,0.5564,38.04,0.0532,0.5032
2026-07-07T01:59:05,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2270,52,7515.6,1781.0,0.5411,34.95,0.0499,0.4912
2026-07-07T02:03:50,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2271,49,8468.8,1719.1,0.5162,38.26,0.0463,0.4699
2026-07-07T02:07:27,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2272,46,7341.7,1521.0,0.4414,37.48,0.0474,0.394
2026-07-07T02:08:49,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2273,47,7793.8,1796.8,0.5493,42.38,0.0646,0.4847
2026-07-07T02:11:34,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2274,45,7453.4,1934.7,0.4576,39.12,0.0655,0.3921
2026-07-07T02:12:30,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2275,46,7555.7,1910.6,0.4242,40.95,0.0352,0.389
2026-07-07T02:13:15,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2276,48,7787.7,1540.3,0.5578,39.09,0.0765,0.4813
2026-07-07T02:14:10,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2277,52,7877.2,1605.4,0.5911,40.05,0.0829,0.5082
2026-07-07T02:14:58,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2278,44,7340.0,1697.7,0.4072,39.73,0.0389,0.3683
2026-07-07T02:17:24,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2279,46,7061.9,1569.9,0.4394,33.74,0.0429,0.3965
2026-07-07T02:19:21,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2280,45,8159.0,1681.7,0.5722,41.25,0.0768,0.4954
2026-07-07T02:19:56,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2281,46,7916.6,1309.8,0.4954,43.66,0.0553,0.4401
2026-07-07T02:20:41,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2282,48,8230.6,1594.3,0.5998,47.51,0.0781,0.5217
2026-07-07T02:21:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2283,45,7410.0,1824.7,0.5073,41.13,0.0636,0.4437
2026-07-07T02:22:16,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2284,48,7961.7,1591.3,0.5124,39.39,0.0692,0.4432
2026-07-07T02:25:06,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2285,50,7744.2,1742.8,0.5955,42.83,0.077,0.5185
2026-07-07T02:25:56,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2286,53,7654.7,1674.8,0.5479,38.49,0.0471,0.5008
2026-07-07T02:27:17,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2287,44,6807.3,1776.1,0.4307,36.28,0.0407,0.39
2026-07-07T02:31:58,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2288,53,6651.6,1634.3,0.5039,33.83,0.0643,0.4396
2026-07-07T02:33:18,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2289,44,8106.7,2064.9,0.5333,47.84,0.0486,0.4847
2026-07-07T02:35:43,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2290,53,7766.5,1719.7,0.5779,42.86,0.0595,0.5184
2026-07-07T02:37:36,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2291,46,6894.6,1734.4,0.5114,35.8,0.0746,0.4368
2026-07-07T02:38:35,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2292,45,7711.5,1807.8,0.5414,37.93,0.0619,0.4795
2026-07-07T02:39:26,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2293,44,7632.0,1639.6,0.4534,36.01,0.0378,0.4156
2026-07-07T02:42:25,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2294,44,7790.9,1922.4,0.4803,44.3,0.0613,0.419
2026-07-07T02:43:15,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2295,52,7346.5,1586.5,0.5375,38.89,0.0496,0.4879
2026-07-07T02:44:01,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2296,48,7727.0,1821.8,0.5189,39.89,0.0673,0.4516
2026-07-07T02:49:04,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2297,46,8128.0,1908.9,0.5453,42.82,0.0591,0.4862
2026-07-07T02:52:13,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2298,50,6747.6,1680.6,0.5032,39.76,0.0507,0.4525
2026-07-07T02:54:31,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2299,47,7518.1,1907.7,0.4672,37.2,0.0528,0.4144
2026-07-07T02:55:24,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2300,52,7772.2,1638.4,0.5773,40.36,0.0489,0.5284
2026-07-07T02:56:14,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2301,47,7636.3,1808.4,0.4904,42.43,0.044,0.4464
2026-07-07T03:01:32,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2302,50,7451.7,1718.6,0.5189,44.32,0.0606,0.4583
2026-07-07T03:04:02,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2303,51,7126.5,1607.7,0.5023,42.04,0.0461,0.4562
2026-07-07T03:04:54,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2304,50,8121.3,1706.3,0.5016,39.49,0.0446,0.457
2026-07-07T03:07:57,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2305,46,7950.4,1912.0,0.514,41.63,0.0469,0.4671
2026-07-07T03:10:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2306,51,8080.4,1679.7,0.5578,44.02,0.0722,0.4856
2026-07-07T03:11:16,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2307,47,7015.4,1980.1,0.515,39.39,0.0561,0.4589
2026-07-07T03:12:57,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2308,45,7872.5,1724.1,0.448,42.42,0.0411,0.4069
2026-07-07T03:13:25,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2309,45,7375.1,1787.7,0.5156,39.47,0.069,0.4466
2026-07-07T03:14:19,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2310,48,7925.0,1583.3,0.561,37.08,0.0763,0.4847
2026-07-07T03:16:46,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2311,48,7460.4,1835.7,0.5812,41.72,0.0784,0.5028
2026-07-07T03:18:31,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2312,45,6735.7,1650.8,0.439,35.56,0.0609,0.3781
2026-07-07T03:26:09,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2313,50,7837.8,1760.5,0.5588,42.02,0.0597,0.4991
2026-07-07T03:29:36,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2314,44,7062.3,1961.3,0.495,39.57,0.0708,0.4242
2026-07-07T03:33:13,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2315,46,7509.6,1817.8,0.4727,36.71,0.0586,0.4141
2026-07-07T03:35:17,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2316,47,7369.9,1702.9,0.4485,42.67,0.0358,0.4127
2026-07-07T03:37:18,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2317,47,7034.8,1552.4,0.4601,38.99,0.0565,0.4036
2026-07-07T03:38:51,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2318,50,7724.4,2065.0,0.5159,42.03,0.0579,0.458
2026-07-07T03:40:34,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2319,49,8629.6,1736.5,0.5961,43.3,0.0661,0.53
2026-07-07T03:41:37,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2320,45,7388.2,1857.6,0.4833,38.0,0.0665,0.4168
2026-07-07T03:42:25,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2321,50,7881.7,1638.6,0.5259,39.39,0.0522,0.4737
2026-07-07T03:44:00,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2322,52,7717.1,1894.3,0.5809,39.06,0.0815,0.4994
2026-07-07T03:48:08,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2323,48,7575.2,1723.3,0.4743,38.17,0.0482,0.4261
2026-07-07T03:51:21,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2324,45,7830.7,1830.1,0.4748,44.13,0.0578,0.417
2026-07-07T03:51:58,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2325,47,7577.7,1728.5,0.5015,37.38,0.0424,0.4591
2026-07-07T03:54:07,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2326,51,7158.6,1736.2,0.4594,34.73,0.0557,0.4037
2026-07-07T03:56:56,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2327,46,8300.3,1779.2,0.5724,43.52,0.0626,0.5098
2026-07-07T03:59:11,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2328,48,7902.8,1946.6,0.5706,40.22,0.0708,0.4998
2026-07-07T04:00:26,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2329,45,7358.1,1915.9,0.4493,40.97,0.0593,0.39
2026-07-07T04:02:17,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2330,50,7821.0,1707.6,0.5021,41.4,0.0626,0.4395
2026-07-07T04:03:24,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2331,48,7613.6,1637.5,0.4515,39.26,0.0364,0.4151
2026-07-07T04:04:44,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2332,44,7485.0,2101.6,0.5399,44.46,0.0639,0.476
2026-07-07T04:05:34,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2333,45,7998.0,1732.3,0.4337,39.24,0.0444,0.3893
2026-07-07T04:08:44,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2334,45,7244.4,1651.0,0.4829,40.77,0.0384,0.4445
2026-07-07T04:09:35,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2335,53,7434.7,1750.3,0.5506,37.72,0.0809,0.4697
2026-07-07T04:10:22,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2336,49,8335.5,1749.8,0.5529,46.8,0.0484,0.5045
2026-07-07T04:11:08,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2337,47,8144.4,1704.0,0.5076,44.38,0.0628,0.4448
2026-07-07T04:12:06,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2338,51,8008.6,1747.8,0.5079,38.85,0.0615,0.4464
2026-07-07T04:14:10,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2339,47,7358.8,1762.0,0.4841,35.77,0.0381,0.446
2026-07-07T04:15:15,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2340,49,7527.8,1921.7,0.5316,39.74,0.0779,0.4537
2026-07-07T04:16:09,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2341,51,8302.9,1792.2,0.6281,40.29,0.0779,0.5502
2026-07-07T04:17:10,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2342,44,7162.1,1927.8,0.4667,38.62,0.0712,0.3955
2026-07-07T04:18:01,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2343,49,7402.6,1856.3,0.4858,38.84,0.0681,0.4177
2026-07-07T04:18:51,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2344,51,8155.7,1689.1,0.5879,40.69,0.0514,0.5365
2026-07-07T04:19:35,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2345,46,7563.1,1558.5,0.5468,42.04,0.0774,0.4694
2026-07-07T04:20:39,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2346,45,7715.8,2047.6,0.4932,35.48,0.0419,0.4513
2026-07-07T04:22:15,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2347,46,7870.6,1689.2,0.4686,36.6,0.0554,0.4132
2026-07-07T04:23:13,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2348,50,7444.6,1770.3,0.5398,39.17,0.0765,0.4633
2026-07-07T04:23:58,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2349,47,7813.3,2087.3,0.5021,42.16,0.0399,0.4622
2026-07-07T04:25:23,TURMIK-Q15-01,JOB-Q15-1009,Q15-GEAR-AL7075,2350,47,7462.6,1596.9,0.4915,40.77,0.0749,0.4166
