timestamp,machineId,partNumber,jobId,dimensionName,nominalValueMm,measuredValueMm,tolerancePlusMm,toleranceMinusMm,result,surfaceRaUm,inspectorId
2026-07-06T02:19:11,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.755,OP-006
2026-07-07T22:32:46,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.078,OP-003
2026-07-03T21:27:37,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.389,OP-003
2026-07-01T06:29:33,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.04,0.015,-0.015,PASS,0.647,OP-010
2026-07-04T16:16:33,HURCO-M10-01,M10-HOUSING-CAST,JOB-M10-1008,Bore Diameter,34.0,34.0,0.02,-0.02,PASS,1.634,OP-010
2026-07-05T14:12:23,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.57,OP-001
2026-07-02T03:43:00,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.709,OP-004
2026-07-02T22:23:24,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.253,OP-004
2026-07-02T16:43:28,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,0.967,OP-005
2026-07-04T04:14:00,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.377,OP-005
2026-07-05T07:19:49,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.117,OP-005
2026-07-04T04:51:16,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.213,OP-009
2026-07-07T14:20:37,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.962,OP-006
2026-07-01T07:23:38,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.04,0.015,-0.015,PASS,0.706,OP-006
2026-07-08T05:35:10,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.427,OP-008
2026-07-08T01:41:41,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.977,OP-009
2026-07-01T18:36:55,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.813,OP-003
2026-07-06T04:25:17,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.876,OP-007
2026-07-07T03:56:16,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.635,0.2,-0.2,PASS,0.708,OP-010
2026-07-08T03:50:50,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.718,OP-001
2026-07-03T15:10:36,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.55,OP-004
2026-07-05T05:08:47,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.944,OP-006
2026-07-06T03:54:13,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.801,OP-007
2026-07-01T22:56:08,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.594,OP-008
2026-07-03T19:40:38,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.72,OP-001
2026-07-06T03:29:21,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.59,OP-003
2026-07-01T23:25:48,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.869,OP-008
2026-07-06T08:00:25,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Thread Pitch,1.25,1.25,0.01,-0.01,PASS,0.991,OP-004
2026-07-01T17:02:08,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.191,OP-005
2026-07-03T23:40:15,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.355,OP-003
2026-07-01T23:04:43,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.91,OP-010
2026-07-05T17:42:23,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.072,OP-008
2026-07-04T12:20:58,HURCO-M10-01,M10-BRKT-STEEL,JOB-M10-1006,Surface Finish,1.2,1.2,0.15,-0.15,PASS,1.05,OP-004
2026-07-01T12:31:04,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.356,OP-004
2026-07-07T18:46:33,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.635,OP-003
2026-07-05T23:28:18,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Face Flatness,0.035,0.035,0.01,-0.01,PASS,0.931,OP-001
2026-07-06T12:11:23,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.718,OP-008
2026-07-05T14:29:18,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.635,OP-006
2026-07-02T01:42:49,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.149,OP-005
2026-07-07T06:54:04,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.588,OP-008
2026-07-05T22:28:33,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Face Flatness,0.035,0.035,0.01,-0.01,PASS,0.553,OP-007
2026-07-07T23:07:34,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.018,OP-005
2026-07-06T16:41:25,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Thread Pitch,1.25,1.25,0.01,-0.01,PASS,1.86,OP-003
2026-07-05T20:20:05,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.04,0.015,-0.015,PASS,0.858,OP-006
2026-07-03T11:04:20,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.532,OP-003
2026-07-07T21:16:42,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.815,OP-001
2026-07-06T15:32:59,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,0.827,OP-002
2026-07-08T05:49:46,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.75,OP-007
2026-07-02T22:25:05,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.549,OP-008
2026-07-05T17:43:23,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.67,OP-003
2026-07-06T00:24:32,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,1.094,OP-006
2026-07-02T00:41:18,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.177,OP-008
2026-07-04T23:37:31,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.9,OP-003
2026-07-05T15:48:05,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.506,OP-001
2026-07-08T04:11:29,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.919,OP-007
2026-07-03T13:29:29,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.57,OP-002
2026-07-03T04:12:52,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Face Flatness,0.035,0.035,0.01,-0.01,PASS,1.413,OP-005
2026-07-05T16:03:06,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.907,OP-007
2026-07-05T09:01:18,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.983,OP-006
2026-07-08T03:24:02,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.854,OP-001
2026-07-08T05:01:11,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.628,OP-010
2026-07-03T12:06:01,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.393,OP-001
2026-07-02T04:05:40,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.569,OP-008
2026-07-07T15:35:48,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.722,OP-009
2026-07-01T22:51:48,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.187,OP-009
2026-07-07T12:15:11,HURCO-M10-01,M10-BRKT-STEEL,JOB-M10-1006,Surface Finish,1.2,1.2,0.15,-0.15,PASS,1.666,OP-009
2026-07-03T07:42:44,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.689,OP-004
2026-07-06T04:07:57,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,1.058,OP-007
2026-07-01T07:25:59,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.056,0.015,-0.015,FAIL,1.124,OP-006
2026-07-01T17:42:13,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.958,OP-001
2026-07-03T17:03:06,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.557,OP-009
2026-07-03T23:58:47,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.443,OP-007
2026-07-05T08:07:30,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.716,OP-004
2026-07-01T23:25:48,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.559,OP-009
2026-07-01T17:39:51,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.825,OP-004
2026-07-06T03:15:33,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,1.077,OP-006
2026-07-06T19:34:33,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.475,OP-002
2026-07-03T08:51:20,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.541,OP-001
2026-07-03T16:56:42,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.134,OP-008
2026-07-01T20:14:14,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.028,OP-009
2026-07-02T04:22:28,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.927,OP-002
2026-07-04T19:16:54,HURCO-M10-01,M10-BRKT-STEEL,JOB-M10-1006,Surface Finish,1.2,1.2,0.15,-0.15,PASS,1.276,OP-009
2026-07-02T03:44:40,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.153,OP-006
2026-07-02T15:15:16,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,0.784,OP-003
2026-07-06T17:12:51,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Thread Pitch,1.25,1.25,0.01,-0.01,PASS,1.516,OP-010
2026-07-04T02:56:37,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.434,OP-008
2026-07-06T11:52:06,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.466,OP-008
2026-07-03T11:07:41,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,1.015,OP-009
2026-07-03T04:47:37,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Face Flatness,0.035,0.035,0.01,-0.01,PASS,1.171,OP-010
2026-07-05T06:49:27,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.219,OP-010
2026-07-07T20:38:16,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.55,OP-005
2026-07-05T09:22:06,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.87,OP-006
2026-07-03T16:10:19,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.562,OP-008
2026-07-04T22:48:19,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,1.366,OP-004
2026-07-06T00:24:32,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,0.665,OP-008
2026-07-03T06:45:30,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,1.022,OP-003
2026-07-01T06:29:33,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.04,0.015,-0.015,PASS,0.972,OP-010
2026-07-03T20:29:02,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.161,OP-008
2026-07-08T03:59:04,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.625,OP-008
2026-07-07T22:22:45,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.881,OP-005
2026-07-04T22:15:45,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.53,OP-008
2026-07-01T19:47:55,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.35,OP-007
2026-07-01T14:56:01,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.59,OP-001
2026-07-07T21:19:52,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.119,OP-006
2026-07-03T00:38:26,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.572,OP-005
2026-07-06T02:54:35,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.796,OP-007
2026-07-05T05:32:04,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,1.343,OP-005
2026-07-02T01:33:55,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.643,OP-008
2026-07-05T00:23:28,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,1.146,OP-002
2026-07-08T01:52:22,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.042,OP-008
2026-07-02T03:27:24,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.112,OP-003
2026-07-05T06:27:52,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.624,0.2,-0.2,PASS,1.249,OP-001
2026-07-02T05:48:37,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.534,OP-002
2026-07-07T06:21:06,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,1.163,OP-009
2026-07-08T00:48:12,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.623,OP-004
2026-07-01T06:17:24,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Face Flatness,0.035,0.035,0.01,-0.01,PASS,0.803,OP-003
2026-07-08T00:12:36,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.897,OP-007
2026-07-01T13:28:36,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.549,OP-004
2026-07-04T03:55:21,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.799,OP-007
2026-07-06T09:00:58,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.474,OP-003
2026-07-01T11:06:43,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,2.038,OP-003
2026-07-03T07:03:45,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.809,OP-006
2026-07-05T23:41:29,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.04,0.015,-0.015,PASS,0.949,OP-003
2026-07-03T15:06:55,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.65,OP-007
2026-07-05T16:11:01,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.323,OP-006
2026-07-03T07:52:23,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.465,OP-008
2026-07-08T01:37:43,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.616,OP-005
2026-07-02T23:21:55,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.502,OP-008
2026-07-06T08:50:42,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.264,OP-007
2026-07-05T15:51:03,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.118,OP-008
2026-07-01T14:50:06,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.553,OP-004
2026-07-05T00:51:55,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,0.615,OP-004
2026-07-07T04:02:53,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.847,OP-007
2026-07-08T05:49:46,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.35,OP-002
2026-07-06T03:02:52,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,1.497,OP-010
2026-07-08T01:40:58,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.4,OP-010
2026-07-06T12:38:49,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.301,OP-009
2026-07-04T05:04:18,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.556,OP-002
2026-07-07T23:56:30,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.985,OP-010
2026-07-05T23:41:29,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Face Flatness,0.035,0.035,0.01,-0.01,PASS,0.924,OP-009
2026-07-02T23:10:51,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Thread Pitch,1.25,1.25,0.01,-0.01,PASS,1.231,OP-002
2026-07-06T03:47:42,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.054,0.01,-0.01,FAIL,1.341,OP-002
2026-07-05T19:17:55,HURCO-M10-01,M10-BRKT-AL6061,JOB-M10-1001,Hole Position,0.04,0.04,0.015,-0.015,PASS,1.03,OP-005
2026-07-01T12:34:55,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,0.786,OP-010
2026-07-03T13:03:13,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,0.804,OP-004
2026-07-05T05:45:14,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Perimeter Profile,0.03,0.03,0.01,-0.01,PASS,0.604,OP-007
2026-07-03T07:45:30,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.386,OP-004
2026-07-07T23:05:03,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,1.0,OP-002
2026-07-06T13:21:03,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Hole Depth,0.05,0.05,0.01,-0.01,PASS,1.245,OP-002
2026-07-06T21:42:11,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Thread Pitch,1.25,1.25,0.01,-0.01,PASS,1.564,OP-009
2026-07-05T14:55:17,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,0.998,OP-005
2026-07-07T13:37:28,HURCO-M10-01,M10-BRKT-STEEL,JOB-M10-1006,Hole Location,0.04,0.04,0.015,-0.015,PASS,1.471,OP-003
2026-07-08T02:41:45,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,1.094,OP-007
2026-07-02T02:33:50,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.136,OP-004
2026-07-03T07:41:04,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.052,0.01,-0.01,FAIL,1.51,OP-008
2026-07-01T19:37:47,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.226,OP-007
2026-07-08T05:14:24,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,1.476,OP-007
2026-07-05T16:41:17,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.729,OP-003
2026-07-05T07:37:06,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,0.813,OP-004
2026-07-01T20:32:40,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.736,OP-002
2026-07-01T20:02:51,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Contour Finish,1.6,1.6,0.2,-0.2,PASS,1.048,OP-001
2026-07-06T06:24:35,HURCO-M10-01,M10-FIXTURE-316L,JOB-M10-1004,Tap Depth,16.0,16.0,0.02,-0.02,PASS,1.61,OP-005
2026-07-08T02:28:22,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,0.984,OP-005
2026-07-06T00:49:52,HURCO-M10-01,M10-PLATE-AL7075,JOB-M10-1002,Pocket Depth,12.0,12.0,0.015,-0.015,PASS,0.982,OP-002
2026-07-07T04:00:47,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,0.79,OP-006
2026-07-08T00:05:13,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Slot Width,0.02,0.02,0.01,-0.01,PASS,1.258,OP-001
2026-07-01T17:19:45,HURCO-M10-01,M10-COVER-AL5052,JOB-M10-1005,Edge Profile,0.025,0.025,0.01,-0.01,PASS,1.063,OP-008
2026-07-05T16:09:30,HURCO-M10-01,M10-PLATE-AL2024,JOB-M10-1007,Flatness,0.03,0.03,0.01,-0.01,PASS,1.058,OP-003
2026-07-01T15:30:30,HURCO-M10-01,M10-HSG-C45,JOB-M10-1003,Drill Diameter,8.5,8.5,0.02,-0.02,PASS,2.14,OP-007
